Date,Open,High,Low,Close    Close price adjusted for splits.,Adj Close    Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,Volume
May 3 2022,22962.0,22962.0,22962.0,22962.0,22962.0,-
May 2 2022,22962.0,22962.0,22962.0,22962.0,22962.0,-
Apr 29 2022,22956.0,22974.0,22950.0,22956.0,22956.0,-
Apr 28 2022,22965.0,22965.0,22947.0,22965.0,22965.0,-
Apr 27 2022,22970.0,22977.0,22958.0,22970.0,22970.0,-
Apr 26 2022,22983.0,22983.0,22965.0,22983.0,22983.0,-
Apr 25 2022,22965.0,22983.0,22960.0,22965.0,22965.0,-
Apr 22 2022,22962.0,22970.0,22963.0,22962.0,22962.0,-
Apr 21 2022,22962.0,22966.0,22950.0,22962.0,22962.0,-
Apr 20 2022,22955.0,22983.0,22915.0,22955.0,22955.0,-
Apr 19 2022,22890.0,22960.0,22890.0,22890.0,22890.0,-
Apr 18 2022,22899.0,22929.0,22888.0,22899.0,22899.0,-
Apr 15 2022,22900.0,22903.0,22840.0,22900.0,22900.0,-
Apr 14 2022,22887.0,22901.0,22885.0,22887.0,22887.0,-
Apr 13 2022,22888.0,22894.0,22870.0,22888.0,22888.0,-
Apr 12 2022,22872.0,22889.0,22860.0,22860.0,22860.0,-
Apr 11 2022,22860.0,22860.0,22860.0,22860.0,22860.0,-
Apr 8 2022,22859.0,22868.0,22840.0,22859.0,22859.0,-
Apr 7 2022,22866.0,22870.0,22835.0,22866.0,22866.0,-
Apr 6 2022,22873.0,22877.0,22847.0,22873.0,22873.0,-
Apr 5 2022,22846.0,22874.0,22843.0,22846.0,22846.0,-
Apr 4 2022,22837.0,22847.0,22830.0,22837.0,22837.0,-
Apr 1 2022,22838.0,22850.0,22835.0,22838.0,22838.0,-
Mar 31 2022,22854.0,22863.0,22830.0,22854.0,22854.0,-
Mar 30 2022,22865.0,22873.0,22850.0,22865.0,22865.0,-
Mar 29 2022,22860.0,22875.0,22865.0,22860.0,22860.0,-
Mar 28 2022,22861.0,22875.0,22840.0,22861.0,22861.0,-
Mar 25 2022,22867.0,22874.0,22860.0,22869.0,22869.0,-
Mar 24 2022,22870.0,22875.0,22860.0,22872.0,22872.0,-
Mar 23 2022,22875.0,22882.0,22855.0,22870.0,22870.0,-
Mar 22 2022,22860.0,22875.0,22855.0,22860.0,22860.0,-
Mar 21 2022,22860.0,22893.0,22850.0,22860.0,22860.0,-
Mar 18 2022,22865.0,22870.0,22850.0,22865.0,22865.0,-
Mar 17 2022,22879.0,22879.0,22860.0,22879.0,22879.0,-
Mar 16 2022,22880.0,22883.0,22860.0,22880.0,22880.0,-
Mar 15 2022,22890.0,22895.0,22873.0,22890.0,22890.0,-
Mar 14 2022,22873.0,22894.0,22840.0,22873.0,22873.0,-
Mar 11 2022,22850.0,22880.0,22830.0,22835.0,22835.0,-
Mar 10 2022,22835.0,22853.0,22830.0,22835.0,22835.0,-
Mar 9 2022,22845.0,22845.0,22830.0,22845.0,22845.0,-
Mar 8 2022,22848.0,22848.0,22840.0,22845.0,22845.0,-
Mar 7 2022,22830.0,22855.0,22830.0,22830.0,22830.0,-
Mar 4 2022,22835.0,22840.0,22830.0,22835.0,22835.0,-
Mar 3 2022,22840.0,22850.0,22815.0,22840.0,22840.0,-
Mar 2 2022,22815.0,22840.0,22815.0,22815.0,22815.0,-
Mar 1 2022,22805.0,22818.0,22800.0,22805.0,22805.0,-
Feb 28 2022,22840.0,22840.0,22800.0,22820.0,22820.0,-
Feb 25 2022,22840.0,22840.0,22810.0,22840.0,22840.0,-
Feb 24 2022,22825.0,22840.0,22815.0,22825.0,22825.0,-
Feb 23 2022,22815.0,22834.0,22815.0,22815.0,22815.0,-
Feb 22 2022,22800.0,22835.0,22795.0,22800.0,22800.0,-
Feb 21 2022,22820.0,22835.0,22795.0,22820.0,22820.0,-
Feb 18 2022,22785.0,22850.0,22785.0,22785.0,22785.0,-
Feb 17 2022,22750.0,22785.0,22750.0,22750.0,22750.0,-
Feb 16 2022,22750.0,22760.0,22740.0,22750.0,22750.0,-
Feb 15 2022,22725.0,22760.0,22725.0,22725.0,22725.0,-
Feb 14 2022,22685.0,22750.0,22685.0,22685.0,22685.0,-
Feb 11 2022,22680.0,22695.0,22670.0,22680.0,22680.0,-
Feb 10 2022,22680.0,22695.0,22680.0,22680.0,22680.0,-
Feb 9 2022,22715.0,22735.0,22680.0,22715.0,22715.0,-
Feb 8 2022,22665.0,22715.0,22665.0,22665.0,22665.0,-
Feb 7 2022,22640.0,22680.0,22635.0,22645.0,22645.0,-
Feb 4 2022,22645.0,22645.0,22645.0,22645.0,22645.0,-
Feb 3 2022,22645.0,22645.0,22645.0,22645.0,22645.0,-
Feb 2 2022,22645.0,22645.0,22645.0,22645.0,22645.0,-
Feb 1 2022,22645.0,22645.0,22645.0,22645.0,22645.0,-
Jan 31 2022,22645.0,22645.0,22645.0,22645.0,22645.0,-
Jan 28 2022,22630.0,22660.0,22630.0,22630.0,22630.0,-
Jan 27 2022,22630.0,22654.0,22625.0,22630.0,22630.0,-
Jan 26 2022,22630.0,22660.0,22625.0,22630.0,22630.0,-
Jan 25 2022,22630.0,22700.0,22630.0,22675.0,22675.0,-
Jan 24 2022,22625.0,22690.0,22620.0,22625.0,22625.0,-
Jan 21 2022,22645.0,22660.0,22610.0,22645.0,22645.0,-
Jan 20 2022,22700.0,22730.0,22635.0,22700.0,22700.0,-
Jan 19 2022,22720.0,22785.0,22695.0,22750.0,22750.0,-
Jan 18 2022,22745.0,22800.0,22720.0,22720.0,22720.0,-
Jan 17 2022,22710.0,22733.0,22700.0,22710.0,22710.0,-
Jan 14 2022,22710.0,22725.0,22700.0,22710.0,22710.0,-
Jan 13 2022,22700.0,22710.0,22680.0,22698.0,22698.0,-
Jan 12 2022,22685.0,22700.0,22685.0,22698.0,22698.0,-
Jan 11 2022,22700.0,22725.0,22670.0,22695.0,22695.0,-
Jan 10 2022,22685.0,22750.0,22670.0,22685.0,22685.0,-
Jan 7 2022,22740.0,22740.0,22680.0,22745.0,22745.0,-
Jan 6 2022,22755.0,22755.0,22740.0,22755.0,22755.0,-
Jan 5 2022,22752.0,22755.0,22730.0,22752.0,22752.0,-
Jan 4 2022,22825.0,22825.0,22745.0,22825.0,22825.0,-
Jan 3 2022,22825.0,22825.0,22825.0,22825.0,22825.0,-
Dec 31 2021,22765.0,22830.0,22740.0,22765.0,22765.0,-
Dec 30 2021,22820.0,22820.0,22765.0,22820.0,22820.0,-
Dec 29 2021,22835.0,22835.0,22815.0,22835.0,22835.0,-
Dec 28 2021,22810.0,22850.0,22800.0,22810.0,22810.0,-
Dec 27 2021,22840.0,22840.0,22780.0,22840.0,22840.0,-
Dec 24 2021,22950.0,22950.0,22840.0,22950.0,22950.0,-
Dec 23 2021,22955.0,22960.0,22920.0,22955.0,22955.0,-
Dec 22 2021,22933.0,22965.0,22910.0,22933.0,22933.0,-
Dec 21 2021,22928.0,22933.0,22880.0,22928.0,22928.0,-
Dec 20 2021,22980.0,22980.0,22910.0,22980.0,22980.0,-
Dec 17 2021,22990.0,23020.0,22900.0,22990.0,22990.0,-
Dec 16 2021,23030.0,23040.0,22980.0,23030.0,23030.0,-
Dec 15 2021,23000.0,23060.0,23000.0,23000.0,23000.0,-
Dec 14 2021,22975.0,23020.0,22950.0,22975.0,22975.0,-
Dec 13 2021,23030.0,23030.0,22950.0,23025.0,23025.0,-
Dec 10 2021,23000.0,23030.0,22960.0,22980.0,22980.0,-
Dec 9 2021,22920.0,22985.0,22900.0,22920.0,22920.0,-
Dec 8 2021,23070.0,23075.0,22910.0,23070.0,23070.0,-
Dec 7 2021,23020.0,23110.0,23000.0,23020.0,23020.0,-
Dec 6 2021,22830.0,23100.0,22830.0,22830.0,22830.0,-
Dec 3 2021,22730.0,22830.0,22688.0,22730.0,22730.0,-
Dec 2 2021,22710.0,22730.0,22699.0,22710.0,22710.0,-
Dec 1 2021,22688.0,22710.0,22685.0,22688.0,22688.0,-
Nov 30 2021,22688.0,22722.0,22670.0,22690.0,22690.0,-
Nov 29 2021,22678.0,22690.0,22670.0,22678.0,22678.0,-
Nov 26 2021,22670.0,22680.0,22665.0,22670.0,22670.0,-
Nov 25 2021,22680.0,22680.0,22355.5762,22680.0,22680.0,-
Nov 24 2021,22675.0,22690.0,22332.0527,22675.0,22675.0,-
Nov 23 2021,22398.2207,22675.0,22318.2539,22670.0,22670.0,-
Nov 22 2021,22657.0,22670.0,22324.8145,22657.0,22657.0,-
Nov 19 2021,22650.0,22660.0,22296.4902,22650.0,22650.0,-
Nov 18 2021,22648.0,22660.0,22301.75,22648.0,22648.0,-
Nov 17 2021,22650.0,22651.0,22295.1055,22650.0,22650.0,-
Nov 16 2021,22645.0,22650.0,22640.0,22645.0,22645.0,-
Nov 15 2021,22640.0,22661.0,22305.2168,22640.0,22640.0,-
Nov 12 2021,22356.541,22661.0,22300.748,22645.0,22645.0,-
Nov 11 2021,22660.0,22660.0,22292.5293,22660.0,22660.0,-
Nov 10 2021,22662.0,22662.0,22293.5352,22662.0,22662.0,-
Nov 9 2021,22298.4063,22664.0,22298.4063,22660.0,22660.0,-
Nov 8 2021,22680.0,22680.0,22300.4277,22680.0,22680.0,-
Nov 5 2021,22680.0,22680.0,22333.5859,22680.0,22680.0,-
Nov 4 2021,22371.3125,22687.0,22371.3125,22747.0,22747.0,-
Nov 3 2021,22443.3418,22748.0,22401.332,22748.0,22748.0,-
Nov 2 2021,22750.0,22757.0,22359.8945,22750.0,22750.0,-
Nov 1 2021,22750.0,22750.0,22403.7461,22750.0,22750.0,-
Oct 29 2021,22750.0,22752.0,22260.3535,22750.0,22750.0,-
Oct 28 2021,22755.0,22755.0,22417.8457,22755.0,22755.0,-
Oct 27 2021,22757.0,22759.0,22454.8555,22757.0,22757.0,-
Oct 26 2021,22745.0,22758.0,22449.6387,22745.0,22745.0,-
Oct 25 2021,22754.0,22754.0,22410.4336,22394.3457,22394.3457,-
Oct 22 2021,22436.3145,22754.0,22399.5391,22750.0,22750.0,-
Oct 21 2021,22755.0,22755.0,22367.3887,22755.0,22755.0,-
Oct 20 2021,22755.0,22756.0,22407.082,22755.0,22755.0,-
Oct 19 2021,22758.0,22758.0,22348.5742,22758.0,22758.0,-
Oct 18 2021,22758.0,22758.0,22413.5469,22758.0,22758.0,-
Oct 15 2021,22445.1328,22760.0,22418.8203,22757.0,22757.0,-
Oct 14 2021,22339.7559,22761.0,22339.7559,22757.0,22757.0,-
Oct 13 2021,22433.0566,22762.0,22433.0566,22757.0,22757.0,-
Oct 12 2021,22447.7344,22757.0,22410.9199,22750.0,22750.0,-
Oct 11 2021,22757.0,22758.0,22750.0,22399.7988,22399.7988,-
Oct 8 2021,22750.0,22760.0,22414.9121,22750.0,22750.0,-
Oct 7 2021,22372.5703,22760.0,22372.5703,22750.0,22750.0,-
Oct 6 2021,22411.7773,22762.0,22403.293,22754.0,22754.0,-
Oct 5 2021,22432.6426,22758.0,22432.6426,22757.0,22757.0,-
Oct 4 2021,22757.0,22759.0,22414.1113,22757.0,22757.0,-
Oct 1 2021,22750.0,22760.0,22407.416,22750.0,22750.0,-
Sep 30 2021,22753.0,22765.0,22415.1426,22753.0,22753.0,-
Sep 29 2021,22761.0,22767.0,22415.2285,22761.0,22761.0,-
Sep 28 2021,22766.0,22784.0,22462.625,22766.0,22766.0,-
Sep 27 2021,22760.0,22767.0,22429.4277,22760.0,22760.0,-
Sep 24 2021,22366.6621,22769.0,22366.6621,22762.0,22762.0,-
Sep 23 2021,22760.0,22765.0,22429.0059,22760.0,22760.0,-
Sep 22 2021,22450.625,22770.0,22423.2871,22755.0,22755.0,-
Sep 21 2021,22769.0,22772.0,22406.0586,22769.0,22769.0,-
Sep 20 2021,22770.0,22773.0,22435.4297,22770.0,22770.0,-
Sep 17 2021,22753.0,22770.0,22427.1563,22753.0,22753.0,-
Sep 16 2021,22758.0,22760.0,22437.3164,22758.0,22758.0,-
Sep 15 2021,22759.0,22762.0,22417.5098,22759.0,22759.0,-
Sep 14 2021,22759.0,22763.0,22358.4707,22759.0,22759.0,-
Sep 13 2021,22757.0,22765.0,22755.0,22757.0,22757.0,-
Sep 10 2021,22765.0,22765.0,22418.2168,22765.0,22765.0,-
Sep 9 2021,22757.0,22765.0,22433.7539,22757.0,22757.0,-
Sep 8 2021,22758.0,22767.0,22750.0,22758.0,22758.0,-
Sep 7 2021,22760.0,22780.0,22424.3496,22760.0,22760.0,-
Sep 6 2021,22760.0,22773.0,22423.834,22760.0,22760.0,-
Sep 3 2021,22760.0,22760.0,22375.5801,22760.0,22760.0,-
Sep 2 2021,22760.0,22760.0,22377.0742,22760.0,22760.0,-
Sep 1 2021,22775.0,22775.0,22427.7168,22775.0,22775.0,-
Aug 31 2021,22427.8398,22781.0,22425.4316,22775.0,22775.0,-
Aug 30 2021,22789.0,22796.0,22775.0,22789.0,22789.0,-
Aug 27 2021,22785.0,22789.0,22448.7969,22785.0,22785.0,-
Aug 26 2021,22790.0,22790.0,22415.6172,22790.0,22790.0,-
Aug 25 2021,22820.0,22820.0,22468.7324,22820.0,22820.0,-
Aug 24 2021,22825.0,22827.0,22464.8086,22825.0,22825.0,-
Aug 23 2021,22820.0,22825.0,22812.0,22451.0566,22451.0566,-
Aug 20 2021,22828.0,22828.0,22491.918,22812.0,22812.0,-
Aug 19 2021,22807.0,22830.0,22800.0,22807.0,22807.0,-
Aug 18 2021,22830.0,22833.0,22791.0,22830.0,22830.0,-
Aug 17 2021,22830.0,22836.0,22800.0,22830.0,22830.0,-
Aug 16 2021,22830.0,22842.0,22495.4375,22830.0,22830.0,-
Aug 13 2021,22805.0,22830.0,22466.8457,22805.0,22805.0,-
Aug 12 2021,22421.0547,22844.0,22421.0547,22809.0,22809.0,-
Aug 11 2021,22887.0,22950.0,22573.3184,22887.0,22887.0,-
Aug 10 2021,22615.2441,22939.0,22615.2441,22925.0,22925.0,-
Aug 9 2021,22927.0,22965.0,22922.0,22672.3223,22672.3223,-
Aug 6 2021,22936.0,22950.0,22591.084,22936.0,22936.0,-
Aug 5 2021,22945.0,22945.0,22605.7305,22945.0,22945.0,-
Aug 4 2021,22668.1836,22954.0,22612.9727,22950.0,22950.0,-
Aug 3 2021,22651.123,22950.0,22651.123,22950.0,22950.0,-
Aug 2 2021,22950.0,22958.0,22615.123,22950.0,22950.0,-
Jul 30 2021,22965.0,22965.0,22617.2148,22965.0,22965.0,-
Jul 29 2021,22999.0,23015.0,22584.5117,22999.0,22999.0,-
Jul 28 2021,22622.0898,23020.0,22622.0898,23005.0,23005.0,-
Jul 27 2021,23008.0,23020.0,22639.4648,23008.0,23008.0,-
Jul 26 2021,23005.0,23020.0,23000.0,22652.5527,22652.5527,-
Jul 23 2021,23010.0,23020.0,22698.4258,23010.0,23010.0,-
Jul 22 2021,23022.0,23022.0,22652.3301,23022.0,23022.0,-
Jul 21 2021,22693.5488,23028.0,22693.5488,23026.0,23026.0,-
Jul 20 2021,22645.8438,23026.0,22645.8438,23020.0,23020.0,-
Jul 19 2021,23011.0,23025.0,23010.0,22667.5938,22667.5938,-
Jul 16 2021,23009.0,23013.0,22675.1797,23009.0,23009.0,-
Jul 15 2021,23011.0,23015.0,22604.3594,23011.0,23011.0,-
Jul 14 2021,23010.0,23017.0,22663.1543,23010.0,23010.0,-
Jul 13 2021,23020.0,23023.0,23000.0,23020.0,23020.0,-
Jul 12 2021,23000.0,23020.0,22677.5938,22626.9258,22626.9258,-
Jul 9 2021,22670.6523,23020.0,22659.7422,23007.0,23007.0,-
Jul 8 2021,22735.7148,23024.0,22734.8477,23015.0,23015.0,-
Jul 7 2021,22705.5879,23015.0,22676.0,23007.0,23007.0,-
Jul 6 2021,22692.9727,23010.0,22670.5918,22996.0,22996.0,-
Jul 5 2021,22998.0,23003.0,22985.0,22590.8125,22590.8125,-
Jul 2 2021,23010.0,23020.0,22657.0762,23010.0,23010.0,-
Jul 1 2021,23014.0,23014.0,22676.5547,23014.0,23014.0,-
Jun 30 2021,23020.0,23021.0,23014.0,23020.0,23020.0,-
Jun 29 2021,23023.0,23025.0,22693.2656,23020.0,23020.0,-
Jun 28 2021,22696.252,23020.0,22696.252,22700.0547,22700.0547,-
Jun 25 2021,22696.1465,23050.0,22696.1465,23003.0,23003.0,-
Jun 24 2021,22713.291,23020.0,22667.459,23020.0,23020.0,-
Jun 23 2021,22617.1426,23026.0,22617.1426,23025.0,23025.0,-
Jun 22 2021,23014.0,23025.0,22653.3438,23014.0,23014.0,-
Jun 21 2021,22995.0,23040.0,22945.0,22995.0,22995.0,-
Jun 18 2021,22970.0,23010.0,22667.7363,22960.0,22960.0,-
Jun 17 2021,22946.0,22966.0,22628.1172,22946.0,22946.0,-
Jun 16 2021,22947.0,22952.0,22609.3555,22947.0,22947.0,-
Jun 15 2021,22944.0,22952.0,22616.416,22944.0,22944.0,-
Jun 14 2021,22945.0,22948.0,22620.707,22945.0,22945.0,-
Jun 11 2021,22603.2266,22964.0,22603.2266,22947.0,22947.0,-
Jun 10 2021,22955.0,23000.0,22616.5977,22955.0,22955.0,-
Jun 9 2021,22952.0,22966.0,22631.125,22952.0,22952.0,-
Jun 8 2021,23000.0,23000.0,22615.2266,23000.0,23000.0,-
Jun 7 2021,23044.0,23050.0,23000.0,23044.0,23044.0,-
Jun 4 2021,22826.8672,23052.0,22826.8672,23041.0,23041.0,-
Jun 3 2021,22639.9961,23046.0,22639.9961,23040.0,23040.0,-
Jun 2 2021,23044.0,23046.0,23040.0,23044.0,23044.0,-
Jun 1 2021,23040.0,23046.0,22648.4063,23040.0,23040.0,-
May 31 2021,23045.0,23048.0,22724.3086,23045.0,23045.0,-
May 28 2021,23045.0,23049.0,22712.0664,23045.0,23045.0,-
May 27 2021,23055.0,23059.0,22728.3164,23055.0,23055.0,-
May 26 2021,22740.0605,23060.0,22740.0605,23060.0,23060.0,-
May 25 2021,22715.1484,23060.0,22715.1484,23056.0,23056.0,-
May 24 2021,23054.0,23056.0,22732.5391,23054.0,23054.0,-
May 21 2021,23050.0,23055.0,22732.0723,23045.0,23045.0,-
May 20 2021,23045.0,23050.0,22711.8477,23045.0,23045.0,-
May 19 2021,23042.0,23048.0,22723.6973,23040.0,23040.0,-
May 18 2021,23046.0,23046.0,22713.2363,23046.0,23046.0,-
May 17 2021,23048.0,23053.0,22722.3027,23048.0,23048.0,-
May 14 2021,23040.0,23050.0,22707.041,23040.0,23040.0,-
May 13 2021,23023.0,23040.0,23023.0,23053.0,23053.0,-
May 12 2021,22763.4102,23058.0,22721.9121,23055.0,23055.0,-
May 11 2021,23060.0,23060.0,22801.6152,23060.0,23060.0,-
May 10 2021,23060.0,23062.0,22736.2793,22562.2266,22562.2266,-
May 7 2021,23067.0,23067.0,22729.7578,23067.0,23067.0,-
May 6 2021,23060.0,23067.0,22738.2578,23060.0,23060.0,-
May 5 2021,23050.0,23067.0,22717.8574,23050.0,23050.0,-
May 4 2021,22726.5566,23068.0,22726.5566,23054.0,23054.0,-
May 3 2021,23054.0,23054.0,22722.5977,22837.0332,22837.0332,-
Apr 30 2021,23054.0,23054.0,22716.5527,23054.0,23054.0,-
Apr 29 2021,22576.2871,23060.0,22576.2871,23047.0,23047.0,-
Apr 28 2021,22722.9258,23047.0,22722.9258,23042.0,23042.0,-
Apr 27 2021,22735.3066,23050.0,22718.8828,23040.0,23040.0,-
Apr 26 2021,22651.0801,23070.0,22651.0801,22664.8418,22664.8418,-
Apr 23 2021,23062.0,23070.0,22745.0332,23070.0,23070.0,-
Apr 22 2021,23068.0,23072.0,22733.9102,23074.0,23074.0,-
Apr 21 2021,23074.0,23074.0,22742.8281,23074.0,23074.0,-
Apr 20 2021,23073.0,23075.0,22734.4746,23073.0,23073.0,-
Apr 19 2021,22775.5859,23073.0,22737.0859,22747.5488,22747.5488,-
Apr 16 2021,23073.0,23073.0,23060.0,23073.0,23073.0,-
Apr 15 2021,23073.0,23073.0,22732.1738,23078.0,23078.0,-
Apr 14 2021,23075.0,23078.0,22744.8027,23069.0,23069.0,-
Apr 13 2021,23067.0,23071.0,22733.8848,23067.0,23067.0,-
Apr 12 2021,23065.0,23070.0,22736.9297,22697.6328,22697.6328,-
Apr 9 2021,22640.4336,23073.0,22640.4336,23085.0,23085.0,-
Apr 8 2021,22805.6641,23088.0,22746.7383,23090.0,23090.0,-
Apr 7 2021,23090.0,23092.0,22628.3027,23090.0,23090.0,-
Apr 6 2021,23079.0,23092.0,22752.4883,23079.0,23079.0,-
Apr 5 2021,23073.0,23081.0,22703.8301,23073.0,23073.0,-
Apr 2 2021,23065.0,23074.0,22662.3633,23065.0,23065.0,-
Apr 1 2021,22740.6211,23076.0,22731.9785,23074.0,23074.0,-
Mar 31 2021,23070.0,23075.0,22729.5781,23070.0,23070.0,-
Mar 30 2021,23070.0,23070.0,22733.4336,23070.0,23070.0,-
Mar 29 2021,23084.0,23084.0,22744.1953,23084.0,23084.0,-
Mar 26 2021,23090.0,23090.0,22742.791,23084.0,23084.0,-
Mar 25 2021,23080.0,23085.0,22742.6328,23080.0,23080.0,-
Mar 24 2021,23070.0,23081.0,22748.0176,23070.0,23070.0,-
Mar 23 2021,23076.0,23076.0,22737.1016,23076.0,23076.0,-
Mar 22 2021,23073.0,23080.0,22743.1641,22761.6289,22761.6289,-
Mar 19 2021,23065.0,23075.0,22729.9844,23065.0,23065.0,-
Mar 18 2021,23045.0,23065.0,22724.2285,23045.0,23045.0,-
Mar 17 2021,23082.0,23082.0,23045.0,23082.0,23082.0,-
Mar 16 2021,23075.0,23082.0,22748.9219,23081.0,23081.0,-
Mar 15 2021,23055.0,23081.0,22692.8711,22651.5801,22651.5801,-
Mar 12 2021,23051.0,23056.0,22710.3828,23051.0,23051.0,-
Mar 11 2021,23052.0,23053.0,22723.7383,23052.0,23052.0,-
Mar 10 2021,22760.6973,23052.0,22712.4063,22726.4707,22726.4707,-
Mar 9 2021,22753.3438,22753.3438,22726.4707,22707.5,22707.5,-
Mar 8 2021,22707.1895,22707.5,22707.1895,23033.0,23033.0,-
Mar 5 2021,23019.0,23035.0,22688.3574,23019.0,23019.0,-
Mar 4 2021,23020.0,23021.0,22680.5664,23020.0,23020.0,-
Mar 3 2021,23025.0,23030.0,22694.5234,23022.0,23022.0,-
Mar 2 2021,22722.8906,23030.0,22696.8516,23020.0,23020.0,-
Mar 1 2021,23015.0,23026.0,22699.4941,23015.0,23015.0,-
Feb 26 2021,23010.0,23017.0,22679.6797,23025.0,23025.0,-
Feb 25 2021,23020.0,23025.0,22694.9492,23020.0,23020.0,-
Feb 24 2021,22691.8516,23025.0,22688.0059,23025.0,23025.0,-
Feb 23 2021,23020.0,23025.0,22621.9082,23020.0,23020.0,-
Feb 22 2021,23018.0,23022.0,22695.625,22727.7031,22727.7031,-
Feb 19 2021,23015.0,23018.0,22655.2441,23015.0,23015.0,-
Feb 18 2021,23010.0,23015.0,22691.5684,23010.0,23010.0,-
Feb 17 2021,22970.0,23020.0,22682.916,23010.0,23010.0,-
Feb 16 2021,22666.6504,23010.0,22666.6504,23010.0,23010.0,-
Feb 15 2021,23010.0,23010.0,22697.3984,23010.0,23010.0,-
Feb 12 2021,22686.2109,23010.0,22686.2109,23010.0,23010.0,-
Feb 11 2021,22698.2188,23010.0,22682.75,23010.0,23010.0,-
Feb 10 2021,23010.0,23010.0,22697.5645,23010.0,23010.0,-
Feb 9 2021,22970.0,23010.0,22596.9082,22970.0,22970.0,-
Feb 8 2021,23000.0,23000.0,22655.7988,23000.0,23000.0,-
Feb 5 2021,23015.0,23015.0,22677.0742,23015.0,23015.0,-
Feb 4 2021,23020.0,23025.0,22651.3066,23020.0,23020.0,-
Feb 3 2021,23027.0,23061.0,22703.4629,23027.0,23027.0,-
Feb 2 2021,23045.0,23061.0,23010.0,23045.0,23045.0,-
Feb 1 2021,23048.0,23048.0,22708.6563,22699.0723,22699.0723,-
Jan 29 2021,23059.0,23070.0,22691.4082,23059.0,23059.0,-
Jan 28 2021,23069.0,23069.0,22768.3457,23069.0,23069.0,-
Jan 27 2021,23069.0,23070.0,22696.418,23069.0,23069.0,-
Jan 26 2021,23060.0,23070.0,22730.1543,23060.0,23060.0,-
Jan 25 2021,23070.0,23075.0,22743.6133,23070.0,23070.0,-
Jan 22 2021,23060.0,23076.0,22685.7305,23060.0,23060.0,-
Jan 21 2021,23072.0,23075.0,22721.1621,23072.0,23072.0,-
Jan 20 2021,23069.0,23075.0,22742.1719,23069.0,23069.0,-
Jan 19 2021,23069.0,23070.0,22684.1797,23069.0,23069.0,-
Jan 18 2021,23095.0,23095.0,22741.252,22818.8262,22818.8262,-
Jan 15 2021,23064.0,23067.0,22737.3359,23064.0,23064.0,-
Jan 14 2021,23064.0,23068.0,22730.0195,23064.0,23064.0,-
Jan 13 2021,23065.0,23070.0,22613.2656,23065.0,23065.0,-
Jan 12 2021,23050.0,23070.0,22732.0605,23050.0,23050.0,-
Jan 11 2021,23066.0,23070.0,22741.9258,22788.5488,22788.5488,-
Jan 8 2021,23078.0,23078.0,22740.3691,23078.0,23078.0,-
Jan 7 2021,23090.0,23129.0,22758.4688,23090.0,23090.0,-
Jan 6 2021,23080.0,23096.0,22751.9395,23080.0,23080.0,-
Jan 5 2021,23070.0,23098.0,22781.4902,23070.0,23070.0,-
Jan 4 2021,23095.0,23095.0,22745.2344,23070.0,23070.0,-
Jan 1 2021,23070.0,23070.0,23070.0,23070.0,23070.0,-
Dec 31 2020,22700.6426,23095.0,22700.6426,23088.0,23088.0,-
Dec 30 2020,23120.0,23125.0,22716.8809,23120.0,23120.0,-
Dec 29 2020,23125.0,23125.0,22748.502,23125.0,23125.0,-
Dec 28 2020,23130.0,23130.0,22808.0098,23130.0,23130.0,-
Dec 25 2020,23125.0,23152.0,22818.8203,23125.0,23125.0,-
Dec 24 2020,23130.0,23136.0,22774.9492,23130.0,23130.0,-
