date,value
2005-03-18,"15,820"
2005-03-21,"15,813"
2005-03-22,"15,818"
2005-03-23,"15,825"
2005-03-24,"15,821"
2005-03-25,"15,828"
2005-03-28,"15,828"
2005-03-29,"15,828"
2005-03-30,"15,828"
2005-03-31,"15,818"
2005-04-01,"15,813"
2005-04-04,"15,825"
2005-04-05,"15,825"
2005-04-06,"15,838"
2005-04-07,"15,828"
2005-04-08,"15,828"
2005-04-11,"15,823"
2005-04-12,"15,823"
2005-04-13,"15,813"
2005-04-14,"15,831"
2005-04-15,"15,820"
2005-04-18,"15,823"
2005-04-19,"15,830"
2005-04-20,"15,838"
2005-04-21,"15,835"
2005-04-22,"15,825"
2005-04-25,"15,825"
2005-04-26,"15,826"
2005-04-27,"15,843"
2005-04-28,"15,843"
2005-04-29,"15,828"
2005-05-02,"15,828"
2005-05-03,"15,828"
2005-05-04,"15,843"
2005-05-05,"15,840"
2005-05-06,"15,853"
2005-05-09,"15,843"
2005-05-10,"15,843"
2005-05-11,"15,841"
2005-05-12,"15,833"
2005-05-13,"15,836"
2005-05-16,"15,833"
2005-05-17,"15,848"
2005-05-18,"15,838"
2005-05-19,"15,838"
2005-05-20,"15,845"
2005-05-23,"15,840"
2005-05-24,"15,843"
2005-05-25,"15,843"
2005-05-26,"15,858"
2005-05-27,"15,848"
2005-05-30,"15,851"
2005-05-31,"15,855"
2005-06-01,"15,851"
2005-06-02,"15,858"
2005-06-03,"15,863"
2005-06-06,"15,851"
2005-06-07,"15,853"
2005-06-08,"15,855"
2005-06-09,"15,865"
2005-06-10,"15,865"
2005-06-13,"15,865"
2005-06-14,"15,868"
2005-06-15,"15,863"
2005-06-16,"15,878"
2005-06-17,"15,880"
2005-06-20,"15,870"
2005-06-21,"15,870"
2005-06-22,"15,870"
2005-06-23,"15,870"
2005-06-24,"15,858"
2005-06-27,"15,858"
2005-06-28,"15,858"
2005-06-29,"15,858"
2005-06-30,"15,849"
2005-07-01,"15,849"
2005-07-04,"15,849"
2005-07-05,"15,855"
2005-07-06,"15,861"
2005-07-07,"15,863"
2005-07-08,"15,871"
2005-07-11,"15,865"
2005-07-12,"15,863"
2005-07-13,"15,868"
2005-07-14,"15,883"
2005-07-15,"15,873"
2005-07-18,"15,880"
2005-07-19,"15,878"
2005-07-20,"15,880"
2005-07-21,"15,877"
2005-07-22,"15,876"
2005-07-25,"15,871"
2005-07-26,"15,871"
2005-07-27,"15,863"
2005-07-28,"15,868"
2005-07-29,"15,878"
2005-08-01,"15,873"
2005-08-02,"15,884"
2005-08-03,"15,875"
2005-08-04,"15,883"
2005-08-05,"15,883"
2005-08-08,"15,871"
2005-08-09,"15,865"
2005-08-10,"15,875"
2005-08-11,"15,875"
2005-08-12,"15,868"
2005-08-15,"15,873"
2005-08-16,"15,865"
2005-08-17,"15,866"
2005-08-18,"15,860"
2005-08-19,"15,861"
2005-08-22,"15,863"
2005-08-23,"15,873"
2005-08-24,"15,878"
2005-08-25,"15,875"
2005-08-26,"15,886"
2005-08-29,"15,890"
2005-08-30,"15,890"
2005-08-31,"15,873"
2005-09-01,"15,878"
2005-09-02,"15,878"
2005-09-05,"15,878"
2005-09-06,"15,878"
2005-09-07,"15,878"
2005-09-08,"15,885"
2005-09-09,"15,880"
2005-09-12,"15,893"
2005-09-13,"15,878"
2005-09-14,"15,890"
2005-09-15,"15,885"
2005-09-16,"15,885"
2005-09-19,"15,868"
2005-09-20,"15,878"
2005-09-21,"15,881"
2005-09-22,"15,870"
2005-09-23,"15,875"
2005-09-26,"15,888"
2005-09-27,"15,890"
2005-09-28,"15,890"
2005-09-29,"15,893"
2005-09-30,"15,900"
2005-10-03,"15,901"
2005-10-04,"15,901"
2005-10-05,"15,891"
2005-10-06,"15,901"
2005-10-07,"15,901"
2005-10-10,"15,895"
2005-10-11,"15,898"
2005-10-12,"15,893"
2005-10-13,"15,901"
2005-10-14,"15,905"
2005-10-17,"15,913"
2005-10-18,"15,913"
2005-10-19,"15,913"
2005-10-20,"15,908"
2005-10-21,"15,908"
2005-10-24,"15,905"
2005-10-25,"15,913"
2005-10-26,"15,918"
2005-10-27,"15,915"
2005-10-28,"15,908"
2005-10-31,"15,893"
2005-11-01,"15,908"
2005-11-02,"15,892"
2005-11-03,"15,898"
2005-11-04,"15,896"
2005-11-07,"15,893"
2005-11-08,"15,898"
2005-11-09,"15,901"
2005-11-10,"15,900"
2005-11-11,"15,893"
2005-11-14,"15,908"
2005-11-15,"15,908"
2005-11-16,"15,915"
2005-11-17,"15,908"
2005-11-18,"15,908"
2005-11-21,"15,903"
2005-11-22,"15,908"
2005-11-23,"15,908"
2005-11-24,"15,915"
2005-11-25,"15,908"
2005-11-28,"15,908"
2005-11-29,"15,906"
2005-11-30,"15,913"
2005-12-01,"15,908"
2005-12-02,"15,905"
2005-12-05,"15,908"
2005-12-06,"15,913"
2005-12-07,"15,908"
2005-12-08,"15,901"
2005-12-09,"15,908"
2005-12-12,"15,910"
2005-12-13,"15,908"
2005-12-14,"15,908"
2005-12-15,"15,908"
2005-12-16,"15,915"
2005-12-19,"15,920"
2005-12-20,"15,915"
2005-12-21,"15,913"
2005-12-22,"15,908"
2005-12-23,"15,898"
2005-12-26,"15,908"
2005-12-27,"15,903"
2005-12-28,"15,893"
2005-12-29,"15,905"
2005-12-30,"15,918"
2006-01-02,"15,918"
2006-01-03,"15,907"
2006-01-04,"15,921"
2006-01-05,"15,908"
2006-01-06,"15,918"
2006-01-09,"15,918"
2006-01-10,"15,908"
2006-01-11,"15,921"
2006-01-12,"15,908"
2006-01-13,"15,908"
2006-01-16,"15,901"
2006-01-17,"15,906"
2006-01-18,"15,905"
2006-01-19,"15,911"
2006-01-20,"15,918"
2006-01-23,"15,923"
2006-01-24,"15,918"
2006-01-25,"15,923"
2006-01-26,"15,920"
2006-01-27,"15,918"
2006-01-30,"15,918"
2006-01-31,"15,918"
2006-02-01,"15,920"
2006-02-02,"15,920"
2006-02-03,"15,930"
2006-02-06,"15,927"
2006-02-07,"15,928"
2006-02-08,"15,929"
2006-02-09,"15,927"
2006-02-10,"15,922"
2006-02-13,"15,926"
2006-02-14,"15,928"
2006-02-15,"15,932"
2006-02-16,"15,936"
2006-02-17,"15,929"
2006-02-20,"15,924"
2006-02-21,"15,921"
2006-02-22,"15,916"
2006-02-23,"15,917"
2006-02-24,"15,911"
2006-02-27,"15,915"
2006-02-28,"15,910"
2006-03-01,"15,913"
2006-03-02,"15,905"
2006-03-03,"15,908"
2006-03-06,"15,910"
2006-03-07,"15,909"
2006-03-08,"15,904"
2006-03-09,"15,906"
2006-03-10,"15,910"
2006-03-13,"15,905"
2006-03-14,"15,897"
2006-03-15,"15,903"
2006-03-16,"15,912"
2006-03-17,"15,911"
2006-03-20,"15,908"
2006-03-21,"15,915"
2006-03-22,"15,921"
2006-03-23,"15,921"
2006-03-24,"15,921"
2006-03-27,"15,933"
2006-03-28,"15,923"
2006-03-29,"15,925"
2006-03-30,"15,935"
2006-03-31,"15,925"
2006-04-03,"15,927"
2006-04-04,"15,925"
2006-04-05,"15,929"
2006-04-06,"15,923"
2006-04-07,"15,928"
2006-04-10,"15,927"
2006-04-11,"15,927"
2006-04-12,"15,929"
2006-04-13,"15,931"
2006-04-14,"15,928"
2006-04-17,"15,929"
2006-04-18,"15,929"
2006-04-19,"15,930"
2006-04-20,"15,935"
2006-04-21,"15,935"
2006-04-24,"15,934"
2006-04-25,"15,941"
2006-04-26,"15,942"
2006-04-27,"15,940"
2006-04-28,"15,940"
2006-05-01,"15,943"
2006-05-02,"15,943"
2006-05-03,"15,947"
2006-05-04,"15,965"
2006-05-05,"15,971"
2006-05-08,"16,009"
2006-05-09,"15,994"
2006-05-10,"15,966"
2006-05-11,"15,974"
2006-05-12,"15,980"
2006-05-15,"15,976"
2006-05-16,"15,967"
2006-05-17,"15,964"
2006-05-18,"15,966"
2006-05-19,"15,968"
2006-05-22,"15,972"
2006-05-23,"15,971"
2006-05-24,"15,966"
2006-05-25,"15,968"
2006-05-26,"15,972"
2006-05-29,"15,969"
2006-05-30,"15,966"
2006-05-31,"15,958"
2006-06-01,"15,963"
2006-06-02,"15,966"
2006-06-05,"15,970"
2006-06-06,"15,975"
2006-06-07,"15,971"
2006-06-08,"15,973"
2006-06-09,"15,976"
2006-06-12,"15,979"
2006-06-13,"15,981"
2006-06-14,"15,981"
2006-06-15,"15,986"
2006-06-16,"15,983"
2006-06-19,"15,985"
2006-06-20,"15,990"
2006-06-21,"15,988"
2006-06-22,"15,993"
2006-06-23,"15,996"
2006-06-26,"15,993"
2006-06-27,"15,998"
2006-06-28,"15,995"
2006-06-29,"15,998"
2006-06-30,"15,996"
2006-07-03,"16,000"
2006-07-04,"15,997"
2006-07-05,"15,993"
2006-07-06,"15,991"
2006-07-07,"15,994"
2006-07-10,"15,990"
2006-07-11,"15,988"
2006-07-12,"15,990"
2006-07-13,"15,989"
2006-07-14,"15,992"
2006-07-17,"16,002"
2006-07-18,"16,004"
2006-07-19,"15,998"
2006-07-20,"16,002"
2006-07-21,"15,997"
2006-07-24,"16,001"
2006-07-25,"16,001"
2006-07-26,"16,001"
2006-07-27,"16,004"
2006-07-28,"16,005"
2006-07-31,"16,006"
2006-08-01,"16,008"
2006-08-02,"16,010"
2006-08-03,"16,009"
2006-08-04,"16,006"
2006-08-07,"16,016"
2006-08-08,"16,015"
2006-08-09,"16,015"
2006-08-10,"16,010"
2006-08-11,"16,002"
2006-08-14,"16,008"
2006-08-15,"16,008"
2006-08-16,"16,004"
2006-08-17,"16,002"
2006-08-18,"16,005"
2006-08-21,"16,013"
2006-08-22,"16,011"
2006-08-23,"16,015"
2006-08-24,"16,012"
2006-08-25,"16,012"
2006-08-28,"16,019"
2006-08-29,"16,011"
2006-08-30,"16,011"
2006-08-31,"16,014"
2006-09-01,"16,010"
2006-09-04,"16,010"
2006-09-05,"16,016"
2006-09-06,"16,020"
2006-09-07,"16,025"
2006-09-08,"16,022"
2006-09-11,"16,022"
2006-09-12,"16,029"
2006-09-13,"16,041"
2006-09-14,"16,036"
2006-09-15,"16,035"
2006-09-18,"16,039"
2006-09-19,"16,043"
2006-09-20,"16,042"
2006-09-21,"16,041"
2006-09-22,"16,040"
2006-09-25,"16,040"
2006-09-26,"16,045"
2006-09-27,"16,042"
2006-09-28,"16,049"
2006-09-29,"16,055"
2006-10-02,"16,050"
2006-10-03,"16,047"
2006-10-04,"16,051"
2006-10-05,"16,051"
2006-10-06,"16,054"
2006-10-09,"16,045"
2006-10-10,"16,055"
2006-10-11,"16,051"
2006-10-12,"16,055"
2006-10-13,"16,055"
2006-10-16,"16,054"
2006-10-17,"16,069"
2006-10-18,"16,066"
2006-10-19,"16,065"
2006-10-20,"16,074"
2006-10-23,"16,075"
2006-10-24,"16,070"
2006-10-25,"16,075"
2006-10-26,"16,070"
2006-10-27,"16,075"
2006-10-30,"16,070"
2006-10-31,"16,075"
2006-11-01,"16,082"
2006-11-02,"16,089"
2006-11-03,"16,081"
2006-11-06,"16,080"
2006-11-07,"16,091"
2006-11-08,"16,093"
2006-11-09,"16,091"
2006-11-10,"16,092"
2006-11-13,"16,087"
2006-11-14,"16,096"
2006-11-15,"16,088"
2006-11-16,"16,097"
2006-11-17,"16,093"
2006-11-20,"16,098"
2006-11-21,"16,082"
2006-11-22,"16,081"
2006-11-23,"16,094"
2006-11-24,"16,080"
2006-11-27,"16,083"
2006-11-28,"16,083"
2006-11-29,"16,082"
2006-11-30,"16,070"
2006-12-01,"16,072"
2006-12-04,"16,071"
2006-12-05,"16,072"
2006-12-06,"16,065"
2006-12-07,"16,068"
2006-12-08,"16,067"
2006-12-11,"16,067"
2006-12-12,"16,070"
2006-12-13,"16,078"
2006-12-14,"16,081"
2006-12-15,"16,071"
2006-12-18,"16,067"
2006-12-19,"16,060"
2006-12-20,"16,058"
2006-12-21,"16,061"
2006-12-22,"16,053"
2006-12-26,"16,055"
2006-12-27,"16,057"
2006-12-28,"16,043"
2006-12-29,"16,056"
2007-01-02,"16,066"
2007-01-03,"16,055"
2007-01-04,"16,050"
2007-01-05,"16,055"
2007-01-08,"16,055"
2007-01-09,"16,065"
2007-01-10,"16,039"
2007-01-11,"16,060"
2007-01-12,"16,047"
2007-01-15,"16,048"
2007-01-16,"16,060"
2007-01-17,"16,045"
2007-01-18,"16,064"
2007-01-19,"16,060"
2007-01-22,"16,060"
2007-01-23,"16,071"
2007-01-24,"16,065"
2007-01-25,"16,067"
2007-01-26,"16,045"
2007-01-29,"16,050"
2007-01-30,"16,044"
2007-01-31,"16,040"
2007-02-01,"16,041"
2007-02-02,"16,040"
2007-02-05,"16,008"
2007-02-06,"16,007"
2007-02-07,"15,988"
2007-02-08,"15,997"
2007-02-09,"15,985"
2007-02-12,"15,978"
2007-02-13,"15,979"
2007-02-14,"15,982"
2007-02-15,"15,980"
2007-02-16,"15,981"
2007-02-19,"15,980"
2007-02-20,"15,980"
2007-02-21,"15,980"
2007-02-22,"15,987"
2007-02-23,"15,986"
2007-02-26,"15,987"
2007-02-27,"15,990"
2007-02-28,"15,994"
2007-03-01,"16,002"
2007-03-02,"15,998"
2007-03-05,"15,998"
2007-03-06,"16,003"
2007-03-07,"16,002"
2007-03-08,"16,008"
2007-03-09,"16,003"
2007-03-12,"16,010"
2007-03-13,"16,015"
2007-03-14,"16,015"
2007-03-15,"16,011"
2007-03-16,"16,015"
2007-03-19,"16,015"
2007-03-20,"16,016"
2007-03-21,"16,013"
2007-03-22,"16,014"
2007-03-23,"16,012"
2007-03-26,"16,015"
2007-03-27,"16,018"
2007-03-28,"16,022"
2007-03-29,"16,025"
2007-03-30,"16,020"
2007-04-02,"16,025"
2007-04-03,"16,025"
2007-04-04,"16,023"
2007-04-05,"16,027"
2007-04-06,"16,029"
2007-04-09,"16,032"
2007-04-10,"16,033"
2007-04-11,"16,038"
2007-04-12,"16,032"
2007-04-13,"16,037"
2007-04-16,"16,037"
2007-04-17,"16,037"
2007-04-18,"16,043"
2007-04-19,"16,038"
2007-04-20,"16,043"
2007-04-23,"16,040"
2007-04-24,"16,042"
2007-04-25,"16,048"
2007-04-26,"16,047"
2007-04-27,"16,046"
2007-04-30,"16,046"
2007-05-01,"16,046"
2007-05-02,"16,048"
2007-05-03,"16,052"
2007-05-04,"16,050"
2007-05-07,"16,055"
2007-05-08,"16,050"
2007-05-09,"16,043"
2007-05-10,"16,046"
2007-05-11,"16,050"
2007-05-14,"16,047"
2007-05-15,"16,043"
2007-05-16,"16,042"
2007-05-17,"16,048"
2007-05-18,"16,059"
2007-05-21,"16,063"
2007-05-22,"16,065"
2007-05-23,"16,069"
2007-05-24,"16,070"
2007-05-25,"16,072"
2007-05-28,"16,065"
2007-05-29,"16,079"
2007-05-30,"16,080"
2007-05-31,"16,090"
2007-06-01,"16,087"
2007-06-04,"16,095"
2007-06-05,"16,100"
2007-06-06,"16,099"
2007-06-07,"16,100"
2007-06-08,"16,098"
2007-06-11,"16,103"
2007-06-12,"16,110"
2007-06-13,"16,115"
2007-06-14,"16,119"
2007-06-15,"16,125"
2007-06-18,"16,126"
2007-06-19,"16,119"
2007-06-20,"16,120"
2007-06-21,"16,120"
2007-06-22,"16,121"
2007-06-25,"16,125"
2007-06-26,"16,124"
2007-06-27,"16,125"
2007-06-28,"16,133"
2007-06-29,"16,130"
2007-07-02,"16,130"
2007-07-03,"16,131"
2007-07-04,"16,130"
2007-07-05,"16,130"
2007-07-06,"16,135"
2007-07-09,"16,134"
2007-07-10,"16,133"
2007-07-11,"16,132"
2007-07-12,"16,130"
2007-07-13,"16,130"
2007-07-16,"16,130"
2007-07-17,"16,130"
2007-07-18,"16,135"
2007-07-19,"16,140"
2007-07-20,"16,137"
2007-07-23,"16,137"
2007-07-24,"16,141"
2007-07-25,"16,135"
2007-07-26,"16,142"
2007-07-27,"16,140"
2007-07-30,"16,150"
2007-07-31,"16,140"
2007-08-01,"16,150"
2007-08-02,"16,157"
2007-08-03,"16,160"
2007-08-06,"16,163"
2007-08-07,"16,172"
2007-08-08,"16,175"
2007-08-09,"16,175"
2007-08-10,"16,186"
2007-08-13,"16,205"
2007-08-14,"16,210"
2007-08-15,"16,224"
2007-08-16,"16,238"
2007-08-17,"16,254"
2007-08-20,"16,247"
2007-08-21,"16,243"
2007-08-22,"16,247"
2007-08-23,"16,242"
2007-08-24,"16,236"
2007-08-27,"16,238"
2007-08-28,"16,240"
2007-08-29,"16,241"
2007-08-30,"16,242"
2007-08-31,"16,240"
2007-09-03,"16,240"
2007-09-04,"16,242"
2007-09-05,"16,244"
2007-09-06,"16,245"
2007-09-07,"16,244"
2007-09-10,"16,241"
2007-09-11,"16,242"
2007-09-12,"16,237"
2007-09-13,"16,243"
2007-09-14,"16,241"
2007-09-17,"16,231"
2007-09-18,"16,228"
2007-09-19,"16,229"
2007-09-20,"16,187"
2007-09-21,"16,180"
2007-09-24,"16,140"
2007-09-25,"16,105"
2007-09-26,"16,087"
2007-09-27,"16,085"
2007-09-28,"16,086"
2007-10-01,"16,085"
2007-10-02,"16,085"
2007-10-03,"16,082"
2007-10-04,"16,083"
2007-10-05,"16,083"
2007-10-08,"16,084"
2007-10-09,"16,081"
2007-10-10,"16,082"
2007-10-11,"16,081"
2007-10-12,"16,080"
2007-10-15,"16,084"
2007-10-16,"16,082"
2007-10-17,"16,082"
2007-10-18,"16,083"
2007-10-19,"16,088"
2007-10-22,"16,086"
2007-10-23,"16,085"
2007-10-24,"16,086"
2007-10-25,"16,087"
2007-10-26,"16,084"
2007-10-29,"16,088"
2007-10-30,"16,084"
2007-10-31,"16,081"
2007-11-01,"16,080"
2007-11-02,"16,074"
2007-11-05,"16,078"
2007-11-06,"16,073"
2007-11-07,"16,071"
2007-11-08,"16,069"
2007-11-09,"16,067"
2007-11-12,"16,068"
2007-11-13,"16,070"
2007-11-14,"16,065"
2007-11-15,"16,062"
2007-11-16,"16,064"
2007-11-19,"16,061"
2007-11-20,"16,065"
2007-11-21,"16,062"
2007-11-22,"16,056"
2007-11-23,"16,055"
2007-11-26,"16,055"
2007-11-27,"16,049"
2007-11-28,"16,053"
2007-11-29,"16,051"
2007-11-30,"16,045"
2007-12-03,"16,048"
2007-12-04,"16,045"
2007-12-05,"16,043"
2007-12-06,"16,041"
2007-12-07,"16,043"
2007-12-10,"16,042"
2007-12-11,"16,041"
2007-12-12,"16,038"
2007-12-13,"16,044"
2007-12-14,"16,040"
2007-12-17,"16,040"
2007-12-18,"16,039"
2007-12-19,"16,050"
2007-12-20,"16,047"
2007-12-21,"16,045"
2007-12-24,"16,033"
2007-12-25,"16,035"
2007-12-26,"16,025"
2007-12-27,"16,033"
2007-12-28,"16,025"
2007-12-31,"16,017"
2008-01-02,"16,000"
2008-01-03,"15,994"
2008-01-04,"15,993"
2008-01-07,"15,989"
2008-01-08,"15,993"
2008-01-09,"15,989"
2008-01-10,"15,986"
2008-01-11,"15,989"
2008-01-14,"15,980"
2008-01-15,"15,987"
2008-01-16,"15,989"
2008-01-17,"15,990"
2008-01-18,"15,988"
2008-01-21,"15,985"
2008-01-22,"15,982"
2008-01-23,"15,985"
2008-01-24,"15,981"
2008-01-25,"15,983"
2008-01-28,"15,981"
2008-01-29,"15,977"
2008-01-30,"15,976"
2008-01-31,"15,971"
2008-02-01,"15,969"
2008-02-04,"15,971"
2008-02-05,"15,968"
2008-02-06,"15,968"
2008-02-07,"15,968"
2008-02-08,"15,968"
2008-02-11,"15,968"
2008-02-12,"15,960"
2008-02-13,"15,960"
2008-02-14,"15,960"
2008-02-15,"15,960"
2008-02-18,"15,957"
2008-02-19,"15,957"
2008-02-20,"15,952"
2008-02-21,"15,948"
2008-02-22,"15,945"
2008-02-25,"15,941"
2008-02-26,"15,939"
2008-02-27,"15,937"
2008-02-28,"15,934"
2008-02-29,"15,931"
2008-03-03,"15,927"
2008-03-04,"15,927"
2008-03-05,"15,918"
2008-03-06,"15,917"
2008-03-07,"15,913"
2008-03-10,"15,868"
2008-03-11,"15,863"
2008-03-12,"15,865"
2008-03-13,"15,866"
2008-03-14,"15,863"
2008-03-17,"15,861"
2008-03-18,"15,860"
2008-03-19,"15,850"
2008-03-20,"15,835"
2008-03-21,"15,810"
2008-03-24,"15,820"
2008-03-25,"15,818"
2008-03-26,"15,935"
2008-03-27,"16,110"
2008-03-28,"16,115"
2008-03-31,"16,110"
2008-04-01,"16,115"
2008-04-02,"16,118"
2008-04-03,"16,119"
2008-04-04,"16,115"
2008-04-07,"16,119"
2008-04-08,"16,109"
2008-04-09,"16,114"
2008-04-10,"16,117"
2008-04-11,"16,116"
2008-04-14,"16,114"
2008-04-15,"16,114"
2008-04-16,"16,117"
2008-04-17,"16,106"
2008-04-18,"16,114"
2008-04-21,"16,116"
2008-04-22,"16,116"
2008-04-23,"16,115"
2008-04-24,"16,118"
2008-04-25,"16,119"
2008-04-28,"16,122"
2008-04-29,"16,122"
2008-04-30,"16,122"
2008-05-01,"16,122"
2008-05-02,"16,129"
2008-05-05,"16,132"
2008-05-06,"16,145"
2008-05-07,"16,146"
2008-05-08,"16,142"
2008-05-09,"16,146"
2008-05-12,"16,150"
2008-05-13,"16,157"
2008-05-14,"16,160"
2008-05-15,"16,158"
2008-05-16,"16,161"
2008-05-19,"16,174"
2008-05-20,"16,177"
2008-05-21,"16,184"
2008-05-22,"16,191"
2008-05-23,"16,199"
2008-05-26,"16,206"
2008-05-27,"16,220"
2008-05-28,"16,219"
2008-05-29,"16,237"
2008-05-30,"16,246"
2008-06-02,"16,250"
2008-06-03,"16,255"
2008-06-04,"16,267"
2008-06-05,"16,277"
2008-06-06,"16,284"
2008-06-09,"16,287"
2008-06-10,"16,295"
2008-06-11,"16,624"
2008-06-12,"16,618"
2008-06-13,"16,611"
2008-06-16,"16,618"
2008-06-17,"16,620"
2008-06-18,"16,617"
2008-06-19,"16,617"
2008-06-20,"16,612"
2008-06-23,"16,610"
2008-06-24,"16,611"
2008-06-25,"16,613"
2008-06-26,"16,614"
2008-06-27,"16,845"
2008-06-30,"16,842"
2008-07-01,"16,845"
2008-07-02,"16,844"
2008-07-03,"16,846"
2008-07-04,"16,848"
2008-07-07,"16,847"
2008-07-08,"16,850"
2008-07-09,"16,850"
2008-07-10,"16,846"
2008-07-11,"16,842"
2008-07-14,"16,838"
2008-07-15,"16,835"
2008-07-16,"16,827"
2008-07-17,"16,825"
2008-07-18,"16,775"
2008-07-21,"16,645"
2008-07-22,"16,640"
2008-07-23,"16,725"
2008-07-24,"16,804"
2008-07-25,"16,775"
2008-07-28,"16,785"
2008-07-29,"16,795"
2008-07-30,"16,765"
2008-07-31,"16,765"
2008-08-01,"16,765"
2008-08-04,"16,740"
2008-08-05,"16,715"
2008-08-06,"16,610"
2008-08-07,"16,605"
2008-08-08,"16,540"
2008-08-11,"16,445"
2008-08-12,"16,540"
2008-08-13,"16,625"
2008-08-14,"16,560"
2008-08-15,"16,600"
2008-08-18,"16,670"
2008-08-19,"16,660"
2008-08-20,"16,630"
2008-08-21,"16,605"
2008-08-22,"16,600"
2008-08-25,"16,645"
2008-08-26,"16,625"
2008-08-27,"16,590"
2008-08-28,"16,550"
2008-08-29,"16,525"
2008-09-01,"16,560"
2008-09-02,"16,560"
2008-09-03,"16,590"
2008-09-04,"16,585"
2008-09-05,"16,590"
2008-09-08,"16,598"
2008-09-09,"16,580"
2008-09-10,"16,580"
2008-09-11,"16,580"
2008-09-12,"16,590"
2008-09-15,"16,595"
2008-09-16,"16,580"
2008-09-17,"16,722"
2008-09-18,"16,695"
2008-09-19,"16,725"
2008-09-22,"16,705"
2008-09-23,"16,610"
2008-09-24,"16,605"
2008-09-25,"16,605"
2008-09-26,"16,590"
2008-09-29,"16,600"
2008-09-30,"16,724"
2008-10-01,"16,585"
2008-10-02,"16,723"
2008-10-03,"16,722"
2008-10-06,"16,600"
2008-10-07,"16,610"
2008-10-08,"16,605"
2008-10-09,"16,605"
2008-10-10,"16,580"
2008-10-13,"16,725"
2008-10-14,"16,595"
2008-10-15,"16,724"
2008-10-16,"16,590"
2008-10-17,"16,600"
2008-10-20,"16,655"
2008-10-21,"16,840"
2008-10-22,"16,849"
2008-10-23,"16,850"
2008-10-24,"16,724"
2008-10-27,"16,845"
2008-10-28,"16,838"
2008-10-29,"16,836"
2008-10-30,"16,813"
2008-10-31,"16,825"
2008-11-03,"16,720"
2008-11-04,"16,721"
2008-11-05,"16,842"
2008-11-06,"16,721"
2008-11-07,"16,964"
2008-11-10,"16,945"
2008-11-11,"16,945"
2008-11-12,"16,955"
2008-11-13,"16,970"
2008-11-14,"16,987"
2008-11-17,"16,978"
2008-11-18,"16,972"
2008-11-19,"16,975"
2008-11-20,"16,973"
2008-11-21,"16,972"
2008-11-24,"16,787"
2008-11-25,"16,973"
2008-11-26,"16,969"
2008-11-27,"16,974"
2008-11-28,"16,972"
2008-12-01,"16,963"
2008-12-02,"16,978"
2008-12-03,"16,980"
2008-12-04,"16,790"
2008-12-05,"16,791"
2008-12-08,"16,983"
2008-12-09,"16,794"
2008-12-10,"16,983"
2008-12-11,"16,978"
2008-12-12,"16,973"
2008-12-15,"16,979"
2008-12-16,"16,983"
2008-12-17,"16,984"
2008-12-18,"16,985"
2008-12-19,"16,990"
2008-12-22,"16,992"
2008-12-23,"16,988"
2008-12-24,"16,795"
2008-12-25,"16,989"
2008-12-26,"17,472"
2008-12-29,"17,491"
2008-12-30,"17,470"
2008-12-31,"17,483"
2009-01-02,"17,479"
2009-01-05,"17,472"
2009-01-06,"17,460"
2009-01-07,"17,479"
2009-01-08,"17,472"
2009-01-09,"17,476"
2009-01-12,"17,479"
2009-01-13,"17,475"
2009-01-14,"17,479"
2009-01-15,"17,480"
2009-01-16,"17,478"
2009-01-19,"17,475"
2009-01-20,"17,481"
2009-01-21,"17,480"
2009-01-22,"17,481"
2009-01-23,"17,477"
2009-01-26,"17,477"
2009-01-27,"17,477"
2009-01-28,"17,477"
2009-01-29,"17,477"
2009-01-30,"17,484"
2009-02-02,"17,486"
2009-02-03,"17,481"
2009-02-04,"17,479"
2009-02-05,"17,488"
2009-02-06,"17,485"
2009-02-09,"17,469"
2009-02-10,"17,485"
2009-02-11,"17,482"
2009-02-12,"17,483"
2009-02-13,"17,483"
2009-02-16,"17,488"
2009-02-17,"17,489"
2009-02-18,"17,486"
2009-02-19,"17,486"
2009-02-20,"17,482"
2009-02-23,"17,479"
2009-02-24,"17,480"
2009-02-25,"17,480"
2009-02-26,"17,482"
2009-02-27,"17,479"
2009-03-02,"17,466"
2009-03-03,"17,477"
2009-03-04,"17,476"
2009-03-05,"17,479"
2009-03-06,"17,481"
2009-03-09,"17,481"
2009-03-10,"17,481"
2009-03-11,"17,478"
2009-03-12,"17,485"
2009-03-13,"17,482"
2009-03-16,"17,481"
2009-03-17,"17,486"
2009-03-18,"17,484"
2009-03-19,"17,486"
2009-03-20,"17,478"
2009-03-23,"17,487"
2009-03-24,"17,700"
2009-03-25,"17,764"
2009-03-26,"17,787"
2009-03-27,"17,790"
2009-03-30,"17,781"
2009-03-31,"17,797"
2009-04-01,"17,778"
2009-04-02,"17,770"
2009-04-03,"17,779"
2009-04-06,"17,752"
2009-04-07,"17,730"
2009-04-08,"17,784"
2009-04-09,"17,775"
2009-04-10,"17,770"
2009-04-13,"17,765"
2009-04-14,"17,757"
2009-04-15,"17,802"
2009-04-16,"17,782"
2009-04-17,"17,782"
2009-04-20,"17,815"
2009-04-21,"17,786"
2009-04-22,"17,775"
2009-04-23,"17,804"
2009-04-24,"17,767"
2009-04-27,"17,774"
2009-04-28,"17,767"
2009-04-29,"17,783"
2009-04-30,"17,783"
2009-05-01,"17,782"
2009-05-04,"17,783"
2009-05-05,"17,778"
2009-05-06,"17,782"
2009-05-07,"17,767"
